日期,方案ID,推广单元ID,展现量,点击量,消费额,上方位展现量,上方首位展现量,上方位点击量,上方位消费额,CTR,上方位展现占比,首位展现占比,上方位点击占比,上方位消费占比,异常标记
2025-09-16,500635396,9657930100,7740,185,241.64,2278,523,174,233.51,0.0239,0.2943,0.0676,0.9405,0.9664,
2025-09-16,500635396,9773660250,40,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-16,525368335,9811363528,14675,26,15.35,206,147,17,12.69,0.0018,0.014,0.01,0.6538,0.8267,
2025-09-17,63563817,1841014603,340,3,3.36,43,26,3,3.36,0.0088,0.1265,0.0765,1.0,1.0,
2025-09-17,63563817,2526158329,27,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-17,63563817,2874903000,133,4,2.76,21,6,3,2.03,0.0301,0.1579,0.0451,0.75,0.7355,
2025-09-17,63563817,4190988309,599,1,1.5,26,4,1,1.5,0.0017,0.0434,0.0067,1.0,1.0,
2025-09-17,63563817,4190988310,252,3,3.72,24,5,3,3.72,0.0119,0.0952,0.0198,1.0,1.0,
2025-09-17,495403620,8878077181,332,231,151.36,308,269,231,151.36,0.6958,0.9277,0.8102,1.0,1.0,
2025-09-17,495403620,9628223555,1657,10,8.6,143,13,6,5.31,0.006,0.0863,0.0078,0.6,0.6174,
2025-09-17,495817671,9630806627,1588,12,6.01,104,34,5,2.8,0.0076,0.0655,0.0214,0.4167,0.4659,
2025-09-17,500635396,9657930100,8552,189,238.85,2522,679,184,235.1,0.0221,0.2949,0.0794,0.9735,0.9843,
2025-09-17,500635396,9773660250,30,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-17,525368335,9811363528,15930,23,17.03,205,139,16,13.18,0.0014,0.0129,0.0087,0.6957,0.7739,
2025-09-18,63563817,1841014603,647,26,29.7,139,111,19,19.52,0.0402,0.2148,0.1716,0.7308,0.6572,
2025-09-18,63563817,2526158329,41,1,1.57,3,0,1,1.57,0.0244,0.0732,0.0,1.0,1.0,
2025-09-18,63563817,2874903000,503,16,20.65,112,43,13,17.0,0.0318,0.2227,0.0855,0.8125,0.8232,
2025-09-18,63563817,4190988309,1407,9,10.26,123,21,8,9.18,0.0064,0.0874,0.0149,0.8889,0.8947,
2025-09-18,63563817,4190988310,652,19,26.38,59,4,3,4.15,0.0291,0.0905,0.0061,0.1579,0.1573,
2025-09-18,495403620,8878077181,1483,1027,668.63,1448,1372,1027,668.63,0.6925,0.9764,0.9252,1.0,1.0,
2025-09-18,495403620,9628223555,4429,63,53.11,665,199,56,48.47,0.0142,0.1501,0.0449,0.8889,0.9126,
2025-09-18,495817671,9630806627,3782,37,30.51,441,43,29,25.33,0.0098,0.1166,0.0114,0.7838,0.8302,
2025-09-18,500635396,9657930100,37231,1472,4131.79,21114,4799,1443,4099.36,0.0395,0.5671,0.1289,0.9803,0.9922,
2025-09-18,500635396,9773660250,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-18,525368335,9811363528,18947,78,51.93,549,305,56,40.47,0.0041,0.029,0.0161,0.7179,0.7793,
2025-09-19,63563817,1841014603,575,33,37.04,135,103,30,33.03,0.0574,0.2348,0.1791,0.9091,0.8917,
2025-09-19,63563817,2526158329,33,0,0.0,1,0,0,0.0,0.0,0.0303,0.0,,,
2025-09-19,63563817,2874903000,484,13,13.88,80,23,10,12.39,0.0269,0.1653,0.0475,0.7692,0.8927,
2025-09-19,63563817,4190988309,1318,9,8.48,129,22,6,5.9,0.0068,0.0979,0.0167,0.6667,0.6958,
2025-09-19,63563817,4190988310,687,15,20.15,63,7,7,9.12,0.0218,0.0917,0.0102,0.4667,0.4526,
2025-09-19,495403620,8878077181,1386,924,613.13,1348,1284,924,613.13,0.6667,0.9726,0.9264,1.0,1.0,
2025-09-19,495403620,9628223555,3314,56,44.37,450,59,46,37.99,0.0169,0.1358,0.0178,0.8214,0.8562,
2025-09-19,495817671,9630806627,2900,36,27.99,356,52,28,21.85,0.0124,0.1228,0.0179,0.7778,0.7806,
2025-09-19,500635396,9657930100,34725,1438,4204.29,22990,4838,1428,4193.47,0.0414,0.6621,0.1393,0.993,0.9974,
2025-09-19,500635396,9773660250,4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-19,525368335,9811363528,15674,71,52.48,522,315,47,36.39,0.0045,0.0333,0.0201,0.662,0.6934,
2025-09-20,63563817,1841014603,567,26,30.06,162,121,22,25.14,0.0459,0.2857,0.2134,0.8462,0.8363,
2025-09-20,63563817,2526158329,23,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-20,63563817,2874903000,452,5,7.5,102,44,4,5.95,0.0111,0.2257,0.0973,0.8,0.7933,
2025-09-20,63563817,4190988309,1192,15,15.14,136,15,12,12.24,0.0126,0.1141,0.0126,0.8,0.8085,
2025-09-20,63563817,4190988310,547,13,15.15,78,7,8,8.9,0.0238,0.1426,0.0128,0.6154,0.5875,
2025-09-20,495403620,8878077181,1474,971,641.42,1432,1358,970,641.27,0.6588,0.9715,0.9213,0.999,0.9998,
2025-09-20,495403620,9628223555,3288,56,46.48,537,83,51,42.27,0.017,0.1633,0.0252,0.9107,0.9094,
2025-09-20,495817671,9630806627,3052,25,20.88,315,36,20,17.65,0.0082,0.1032,0.0118,0.8,0.8453,
2025-09-20,500635396,9657930100,38326,1468,4176.19,24246,4983,1449,4162.18,0.0383,0.6326,0.13,0.9871,0.9966,
2025-09-20,500635396,9773660250,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-20,525368335,9811363528,17383,70,50.0,504,280,49,40.32,0.004,0.029,0.0161,0.7,0.8064,
2025-09-21,63563817,1841014603,358,7,6.2,70,52,7,6.2,0.0196,0.1955,0.1453,1.0,1.0,
2025-09-21,63563817,2526158329,27,0,0.0,1,0,0,0.0,0.0,0.037,0.0,,,
2025-09-21,63563817,2874903000,231,6,7.31,48,26,5,5.91,0.026,0.2078,0.1126,0.8333,0.8085,
2025-09-21,63563817,4190988309,819,4,4.05,67,6,3,3.33,0.0049,0.0818,0.0073,0.75,0.8222,
2025-09-21,63563817,4190988310,326,11,13.77,73,11,6,6.81,0.0337,0.2239,0.0337,0.5455,0.4946,
2025-09-21,495403620,8878077181,546,346,215.28,521,477,345,215.18,0.6337,0.9542,0.8736,0.9971,0.9995,
2025-09-21,495403620,9628223555,2996,22,18.23,263,74,16,13.52,0.0073,0.0878,0.0247,0.7273,0.7416,
2025-09-21,495817671,9630806627,1964,14,11.65,219,72,10,9.12,0.0071,0.1115,0.0367,0.7143,0.7828,
2025-09-21,500635396,9657930100,17616,543,1446.19,9178,2106,534,1438.28,0.0308,0.521,0.1196,0.9834,0.9945,
2025-09-21,525368335,9811363528,13759,44,31.68,406,253,29,23.66,0.0032,0.0295,0.0184,0.6591,0.7468,
2025-09-22,63563817,1841014603,278,15,14.08,57,39,14,12.6,0.054,0.205,0.1403,0.9333,0.8949,
2025-09-22,63563817,2526158329,18,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-22,63563817,2874903000,192,5,6.42,37,20,5,6.42,0.026,0.1927,0.1042,1.0,1.0,
2025-09-22,63563817,4190988309,751,3,2.39,56,10,2,1.8,0.004,0.0746,0.0133,0.6667,0.7531,
2025-09-22,63563817,4190988310,228,4,4.27,50,6,2,1.69,0.0175,0.2193,0.0263,0.5,0.3958,
2025-09-22,495403620,8878077181,529,325,215.23,514,459,325,215.23,0.6144,0.9716,0.8677,1.0,1.0,
2025-09-22,495403620,9628223555,2401,14,11.05,228,39,11,8.62,0.0058,0.095,0.0162,0.7857,0.7801,
2025-09-22,495817671,9630806627,2142,21,16.68,211,73,17,14.26,0.0098,0.0985,0.0341,0.8095,0.8549,
2025-09-22,500635396,9657930100,15614,613,1638.6,8505,2031,600,1625.57,0.0393,0.5447,0.1301,0.9788,0.992,
2025-09-22,525368335,9811363528,17245,32,23.97,357,204,25,20.1,0.0019,0.0207,0.0118,0.7812,0.8385,
2025-09-23,63563817,1841014603,348,12,12.83,81,60,11,12.43,0.0345,0.2328,0.1724,0.9167,0.9688,
2025-09-23,63563817,2526158329,25,1,0.15,0,0,0,0.0,0.04,0.0,0.0,0.0,0.0,
2025-09-23,63563817,2874903000,403,11,15.71,81,34,11,15.71,0.0273,0.201,0.0844,1.0,1.0,
2025-09-23,63563817,4190988309,1183,8,7.23,97,10,4,3.3,0.0068,0.082,0.0085,0.5,0.4564,
2025-09-23,63563817,4190988310,359,4,5.19,42,3,2,2.16,0.0111,0.117,0.0084,0.5,0.4162,
2025-09-23,495403620,8878077181,1154,855,571.43,1139,1083,855,571.43,0.7409,0.987,0.9385,1.0,1.0,
2025-09-23,495403620,9628223555,3213,49,41.42,409,60,43,36.44,0.0153,0.1273,0.0187,0.8776,0.8798,
2025-09-23,495817671,9630806627,2657,21,16.48,274,52,18,15.11,0.0079,0.1031,0.0196,0.8571,0.9169,
2025-09-23,500635396,9657930100,30293,1464,4319.22,21741,4796,1457,4310.15,0.0483,0.7177,0.1583,0.9952,0.9979,
2025-09-23,525368335,9811363528,16489,65,47.8,460,254,52,41.16,0.0039,0.0279,0.0154,0.8,0.8611,
2025-09-24,63563817,1841014603,676,38,39.3,159,113,34,34.88,0.0562,0.2352,0.1672,0.8947,0.8875,
2025-09-24,63563817,2526158329,31,0,0.0,2,1,0,0.0,0.0,0.0645,0.0323,,,
2025-09-24,63563817,2874903000,531,15,19.37,93,36,12,15.02,0.0282,0.1751,0.0678,0.8,0.7754,
2025-09-24,63563817,4190988309,1707,8,7.01,125,11,7,5.94,0.0047,0.0732,0.0064,0.875,0.8474,
2025-09-24,63563817,4190988310,641,11,13.39,98,11,9,11.02,0.0172,0.1529,0.0172,0.8182,0.823,
2025-09-24,495403620,8878077181,1542,1107,668.18,1501,1421,1107,668.18,0.7179,0.9734,0.9215,1.0,1.0,
2025-09-24,495403620,9628223555,4567,60,48.71,555,56,51,42.45,0.0131,0.1215,0.0123,0.85,0.8715,
2025-09-24,495817671,9630806627,3693,28,22.93,304,35,21,17.54,0.0076,0.0823,0.0095,0.75,0.7649,
2025-09-24,500635396,9657930100,43242,1588,4129.38,26365,4726,1568,4108.11,0.0367,0.6097,0.1093,0.9874,0.9948,
2025-09-24,525368335,9811363528,24098,77,55.23,643,390,60,46.28,0.0032,0.0267,0.0162,0.7792,0.838,
2025-09-25,63563817,1841014603,708,42,42.56,166,115,40,40.88,0.0593,0.2345,0.1624,0.9524,0.9605,
2025-09-25,63563817,2526158329,51,0,0.0,1,0,0,0.0,0.0,0.0196,0.0,,,
2025-09-25,63563817,2874903000,511,15,15.66,121,58,13,13.91,0.0294,0.2368,0.1135,0.8667,0.8883,
2025-09-25,63563817,4190988309,1711,17,18.96,153,29,11,12.83,0.0099,0.0894,0.0169,0.6471,0.6767,
2025-09-25,63563817,4190988310,571,6,7.2,73,6,4,6.0,0.0105,0.1278,0.0105,0.6667,0.8333,
2025-09-25,495403620,8878077181,1658,1175,659.96,1621,1528,1175,659.96,0.7087,0.9777,0.9216,1.0,1.0,
2025-09-25,495403620,9628223555,4234,58,45.68,551,86,48,38.7,0.0137,0.1301,0.0203,0.8276,0.8472,
2025-09-25,495817671,9630806627,3517,34,27.17,328,39,20,17.15,0.0097,0.0933,0.0111,0.5882,0.6312,
2025-09-25,500635396,9657930100,43254,1617,4120.85,23509,5109,1598,4097.07,0.0374,0.5435,0.1181,0.9882,0.9942,
2025-09-25,525368335,9811363528,23111,93,62.95,650,391,71,52.15,0.004,0.0281,0.0169,0.7634,0.8284,
2025-09-26,63563817,1841014603,673,46,47.29,175,131,44,44.56,0.0684,0.26,0.1947,0.9565,0.9423,
2025-09-26,63563817,2526158329,28,0,0.0,1,0,0,0.0,0.0,0.0357,0.0,,,
2025-09-26,63563817,2874903000,502,14,15.77,96,50,9,11.05,0.0279,0.1912,0.0996,0.6429,0.7007,
2025-09-26,63563817,4190988309,1672,12,13.41,141,17,10,11.57,0.0072,0.0843,0.0102,0.8333,0.8628,
2025-09-26,63563817,4190988310,614,12,15.29,105,17,11,14.19,0.0195,0.171,0.0277,0.9167,0.9281,
2025-09-26,495403620,8878077181,1518,1038,630.95,1484,1381,1036,628.69,0.6838,0.9776,0.9097,0.9981,0.9964,
2025-09-26,495403620,9628223555,5294,60,51.17,592,74,58,49.9,0.0113,0.1118,0.014,0.9667,0.9752,
2025-09-26,495817671,9630806627,3369,31,24.86,242,43,17,14.54,0.0092,0.0718,0.0128,0.5484,0.5849,
2025-09-26,500635396,9657930100,41758,1558,3980.03,23276,4683,1539,3959.39,0.0373,0.5574,0.1121,0.9878,0.9948,
2025-09-26,500635396,9773660250,6,0,0.0,1,0,0,0.0,0.0,0.1667,0.0,,,
2025-09-26,525368335,9811363528,19015,97,67.06,615,388,69,50.41,0.0051,0.0323,0.0204,0.7113,0.7517,
2025-09-27,63563817,1841014603,604,29,31.89,136,95,28,30.79,0.048,0.2252,0.1573,0.9655,0.9655,
2025-09-27,63563817,2526158329,35,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-27,63563817,2874903000,419,7,7.13,84,37,6,6.98,0.0167,0.2005,0.0883,0.8571,0.979,
2025-09-27,63563817,4190988309,1649,10,12.02,148,31,9,10.78,0.0061,0.0898,0.0188,0.9,0.8968,
2025-09-27,63563817,4190988310,586,12,14.74,93,16,9,10.42,0.0205,0.1587,0.0273,0.75,0.7069,
2025-09-27,495403620,8878077181,1419,973,603.56,1343,1227,972,602.67,0.6857,0.9464,0.8647,0.999,0.9985,
2025-09-27,495403620,9628223555,4888,40,29.72,481,54,37,28.13,0.0082,0.0984,0.011,0.925,0.9465,
2025-09-27,495817671,9630806627,2852,18,10.57,197,30,12,8.49,0.0063,0.0691,0.0105,0.6667,0.8032,
2025-09-27,500635396,9657930100,38281,1403,3588.71,21393,4210,1384,3566.36,0.0367,0.5588,0.11,0.9865,0.9938,
2025-09-27,500635396,9700005700,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-27,500635396,9773660250,7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-27,525368335,9811363528,16761,59,41.2,521,323,44,33.36,0.0035,0.0311,0.0193,0.7458,0.8097,
2025-09-28,63563817,1841014603,438,14,15.31,75,56,14,15.31,0.032,0.1712,0.1279,1.0,1.0,
2025-09-28,63563817,2526158329,32,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-28,63563817,2874903000,221,6,7.82,37,12,5,6.48,0.0271,0.1674,0.0543,0.8333,0.8286,
2025-09-28,63563817,4190988309,903,9,9.4,72,16,6,6.83,0.01,0.0797,0.0177,0.6667,0.7266,
2025-09-28,63563817,4190988310,321,8,8.73,69,20,6,5.91,0.0249,0.215,0.0623,0.75,0.677,
2025-09-28,495403620,8878077181,597,376,241.08,562,511,376,241.08,0.6298,0.9414,0.8559,1.0,1.0,
2025-09-28,495403620,9628223555,2368,23,17.93,213,36,20,15.3,0.0097,0.0899,0.0152,0.8696,0.8533,
2025-09-28,495817671,9630806627,1838,12,9.64,156,34,9,7.76,0.0065,0.0849,0.0185,0.75,0.805,
2025-09-28,500635396,9657930100,15504,558,1349.12,8189,1855,550,1338.75,0.036,0.5282,0.1196,0.9857,0.9923,
2025-09-28,500635396,9700005700,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-28,500635396,9773660250,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-09-28,525368335,9811363528,11970,22,11.18,262,114,10,7.19,0.0018,0.0219,0.0095,0.4545,0.6431,
2025-09-29,63563817,1841014603,483,10,10.19,91,61,9,9.17,0.0207,0.1884,0.1263,0.9,0.8999,
2025-09-29,63563817,2526158329,22,0,0.0,1,0,0,0.0,0.0,0.0455,0.0,,,
2025-09-29,63563817,2874903000,307,6,7.77,52,25,5,6.95,0.0195,0.1694,0.0814,0.8333,0.8945,
2025-09-29,63563817,4190988309,1065,4,4.25,90,23,4,4.25,0.0038,0.0845,0.0216,1.0,1.0,
2025-09-29,63563817,4190988310,470,9,11.71,90,20,8,10.58,0.0191,0.1915,0.0426,0.8889,0.9035,
2025-09-29,495403620,8878077181,1185,842,496.65,1155,1116,842,496.65,0.7105,0.9747,0.9418,1.0,1.0,
2025-09-29,495403620,9628223555,2185,56,43.88,414,56,51,40.08,0.0256,0.1895,0.0256,0.9107,0.9134,
2025-09-29,495817671,9630806627,3012,28,23.79,225,42,17,15.7,0.0093,0.0747,0.0139,0.6071,0.6599,
2025-09-29,500635396,9657930100,27274,945,2368.6,13257,2822,930,2354.99,0.0346,0.4861,0.1035,0.9841,0.9943,
2025-09-29,500635396,9773660250,7,0,0.0,1,0,0,0.0,0.0,0.1429,0.0,,,
2025-09-29,525368335,9811363528,14125,64,44.78,487,277,46,34.33,0.0045,0.0345,0.0196,0.7188,0.7666,
2025-09-30,63563817,1841014603,804,14,16.8,87,64,13,16.14,0.0174,0.1082,0.0796,0.9286,0.9607,
2025-09-30,63563817,2526158329,33,0,0.0,2,0,0,0.0,0.0,0.0606,0.0,,,
2025-09-30,63563817,2874903000,324,3,4.34,70,33,3,4.34,0.0093,0.216,0.1019,1.0,1.0,
2025-09-30,63563817,4190988309,1781,6,7.18,109,16,5,5.89,0.0034,0.0612,0.009,0.8333,0.8203,
2025-09-30,63563817,4190988310,486,9,10.5,91,21,7,8.47,0.0185,0.1872,0.0432,0.7778,0.8067,
2025-09-30,495403620,8878077181,1171,778,479.41,1122,1051,777,478.98,0.6644,0.9582,0.8975,0.9987,0.9991,
2025-09-30,495403620,9628223555,2632,41,33.21,423,44,38,30.36,0.0156,0.1607,0.0167,0.9268,0.9142,
2025-09-30,495817671,9630806627,3326,24,18.03,239,52,10,8.28,0.0072,0.0719,0.0156,0.4167,0.4592,
2025-09-30,500635396,9657930100,29166,716,1198.92,9462,2129,692,1180.75,0.0245,0.3244,0.073,0.9665,0.9848,
2025-09-30,525368335,9811363528,18577,49,37.82,406,194,35,29.21,0.0026,0.0219,0.0104,0.7143,0.7723,
2025-10-01,63563817,1841014603,295,9,10.81,36,24,8,10.43,0.0305,0.122,0.0814,0.8889,0.9648,
2025-10-01,63563817,2526158329,12,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-10-01,63563817,2874903000,95,3,3.93,12,2,2,2.54,0.0316,0.1263,0.0211,0.6667,0.6463,
2025-10-01,63563817,4190988309,892,13,12.76,34,6,10,9.83,0.0146,0.0381,0.0067,0.7692,0.7704,
2025-10-01,63563817,4190988310,196,7,5.65,29,6,5,4.93,0.0357,0.148,0.0306,0.7143,0.8726,
2025-10-01,495403620,8878077181,242,154,101.58,208,187,154,101.58,0.6364,0.8595,0.7727,1.0,1.0,
2025-10-01,495403620,9628223555,1653,10,7.15,83,9,8,6.11,0.006,0.0502,0.0054,0.8,0.8545,
2025-10-01,495817671,9630806627,1320,7,5.93,72,14,4,3.42,0.0053,0.0545,0.0106,0.5714,0.5767,
2025-10-01,500635396,9657930100,6992,197,304.48,2769,651,181,293.62,0.0282,0.396,0.0931,0.9188,0.9643,
2025-10-01,525368335,9811363528,11023,15,7.68,80,37,5,3.57,0.0014,0.0073,0.0034,0.3333,0.4648,
2025-10-02,63563817,1841014603,207,3,2.92,24,15,2,2.05,0.0145,0.1159,0.0725,0.6667,0.7021,
2025-10-02,63563817,2526158329,12,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-10-02,63563817,2874903000,84,2,1.36,14,2,1,1.21,0.0238,0.1667,0.0238,0.5,0.8897,
2025-10-02,63563817,4190988309,458,7,6.99,46,6,6,6.33,0.0153,0.1004,0.0131,0.8571,0.9056,
2025-10-02,63563817,4190988310,160,5,6.73,32,12,2,2.42,0.0312,0.2,0.075,0.4,0.3596,
2025-10-02,495403620,8878077181,241,152,92.0,217,194,152,92.0,0.6307,0.9004,0.805,1.0,1.0,
2025-10-02,495403620,9628223555,1181,13,10.94,89,15,10,8.42,0.011,0.0754,0.0127,0.7692,0.7697,
2025-10-02,495817671,9630806627,1016,7,2.89,73,3,7,2.89,0.0069,0.0719,0.003,1.0,1.0,
2025-10-02,500635396,9657930100,6424,171,269.95,2220,618,166,264.44,0.0266,0.3456,0.0962,0.9708,0.9796,
2025-10-02,525368335,9811363528,9274,11,6.98,80,25,3,2.34,0.0012,0.0086,0.0027,0.2727,0.3352,
2025-10-03,63563817,1841014603,284,4,4.7,29,21,4,4.7,0.0141,0.1021,0.0739,1.0,1.0,
2025-10-03,63563817,2526158329,15,0,0.0,1,0,0,0.0,0.0,0.0667,0.0,,,
2025-10-03,63563817,2874903000,78,3,4.29,17,10,3,4.29,0.0385,0.2179,0.1282,1.0,1.0,
2025-10-03,63563817,4190988309,622,2,1.78,23,5,2,1.78,0.0032,0.037,0.008,1.0,1.0,
2025-10-03,63563817,4190988310,153,2,1.54,20,3,1,1.16,0.0131,0.1307,0.0196,0.5,0.7532,
2025-10-03,495403620,8878077181,242,177,108.83,224,199,177,108.83,0.7314,0.9256,0.8223,1.0,1.0,
2025-10-03,495403620,9628223555,1283,15,12.05,84,21,11,9.43,0.0117,0.0655,0.0164,0.7333,0.7826,
2025-10-03,495817671,9630806627,1016,5,4.36,59,6,4,3.61,0.0049,0.0581,0.0059,0.8,0.828,
2025-10-03,500635396,9657930100,5840,166,278.96,2220,541,155,269.51,0.0284,0.3801,0.0926,0.9337,0.9661,
2025-10-03,525368335,9811363528,10533,15,9.72,79,27,7,5.18,0.0014,0.0075,0.0026,0.4667,0.5329,
2025-10-04,63563817,1841014603,299,12,13.02,49,39,11,11.87,0.0401,0.1639,0.1304,0.9167,0.9117,
2025-10-04,63563817,2526158329,10,0,0.0,1,0,0,0.0,0.0,0.1,0.0,,,
2025-10-04,63563817,2874903000,123,4,4.92,21,5,3,4.47,0.0325,0.1707,0.0407,0.75,0.9085,
2025-10-04,63563817,4190988309,656,0,0.0,27,9,0,0.0,0.0,0.0412,0.0137,,,
2025-10-04,63563817,4190988310,187,7,9.86,41,11,7,9.86,0.0374,0.2193,0.0588,1.0,1.0,
2025-10-04,495403620,8878077181,264,179,119.61,243,215,179,119.61,0.678,0.9205,0.8144,1.0,1.0,
2025-10-04,495403620,9628223555,1136,7,5.52,97,17,4,3.27,0.0062,0.0854,0.015,0.5714,0.5924,
2025-10-04,495817671,9630806627,1080,9,6.19,83,9,6,4.36,0.0083,0.0769,0.0083,0.6667,0.7044,
2025-10-04,500635396,9657930100,6833,196,329.03,2281,616,179,316.94,0.0287,0.3338,0.0902,0.9133,0.9633,
2025-10-04,525368335,9811363528,11026,13,8.64,97,43,6,4.14,0.0012,0.0088,0.0039,0.4615,0.4792,
2025-10-05,63563817,1841014603,318,6,6.51,67,50,5,5.54,0.0189,0.2107,0.1572,0.8333,0.851,
2025-10-05,63563817,2526158329,19,1,1.57,0,0,0,0.0,0.0526,0.0,0.0,0.0,0.0,
2025-10-05,63563817,2874903000,132,6,7.64,23,6,4,6.23,0.0455,0.1742,0.0455,0.6667,0.8154,
2025-10-05,63563817,4190988309,885,1,1.02,40,13,1,1.02,0.0011,0.0452,0.0147,1.0,1.0,
2025-10-05,63563817,4190988310,188,4,3.89,28,6,3,2.55,0.0213,0.1489,0.0319,0.75,0.6555,
2025-10-05,495403620,8878077181,312,189,116.46,249,221,189,116.46,0.6058,0.7981,0.7083,1.0,1.0,
2025-10-05,495403620,9628223555,1529,17,12.07,132,16,10,7.89,0.0111,0.0863,0.0105,0.5882,0.6537,
2025-10-05,495817671,9630806627,1426,7,6.35,104,11,5,4.69,0.0049,0.0729,0.0077,0.7143,0.7386,
2025-10-05,500635396,9657930100,8132,229,358.62,2649,772,215,347.01,0.0282,0.3258,0.0949,0.9389,0.9676,
2025-10-05,525368335,9811363528,12706,16,8.86,134,51,8,5.68,0.0013,0.0105,0.004,0.5,0.6411,
2025-10-06,63563817,1841014603,380,8,7.7,70,53,7,6.57,0.0211,0.1842,0.1395,0.875,0.8532,
2025-10-06,63563817,2526158329,18,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-10-06,63563817,2874903000,187,2,2.0,33,11,1,1.0,0.0107,0.1765,0.0588,0.5,0.5,
2025-10-06,63563817,4190988309,762,5,5.29,48,13,4,4.31,0.0066,0.063,0.0171,0.8,0.8147,
2025-10-06,63563817,4190988310,217,7,8.38,53,13,5,5.63,0.0323,0.2442,0.0599,0.7143,0.6718,
2025-10-06,495403620,8878077181,373,238,141.96,332,297,238,141.96,0.6381,0.8901,0.7962,1.0,1.0,
2025-10-06,495403620,9628223555,1213,10,6.97,136,15,9,5.94,0.0082,0.1121,0.0124,0.9,0.8522,
2025-10-06,495817671,9630806627,1513,6,4.71,120,19,3,2.36,0.004,0.0793,0.0126,0.5,0.5011,
2025-10-06,500635396,9657930100,11107,307,509.33,3214,953,283,488.8,0.0276,0.2894,0.0858,0.9218,0.9597,
2025-10-06,525368335,9811363528,11090,23,11.66,157,68,6,4.27,0.0021,0.0142,0.0061,0.2609,0.3662,
2025-10-07,63563817,1841014603,479,12,13.21,64,41,11,11.95,0.0251,0.1336,0.0856,0.9167,0.9046,
2025-10-07,63563817,2526158329,27,0,0.0,1,0,0,0.0,0.0,0.037,0.0,,,
2025-10-07,63563817,2874903000,184,5,5.05,42,15,4,4.72,0.0272,0.2283,0.0815,0.8,0.9347,
2025-10-07,63563817,4190988309,1068,7,5.45,68,16,6,4.14,0.0066,0.0637,0.015,0.8571,0.7596,
2025-10-07,63563817,4190988310,279,7,6.44,45,16,7,6.44,0.0251,0.1613,0.0573,1.0,1.0,
2025-10-07,495403620,8878077181,523,374,252.04,491,444,374,252.04,0.7151,0.9388,0.8489,1.0,1.0,
2025-10-07,495403620,9628223555,1933,29,21.65,197,23,26,19.19,0.015,0.1019,0.0119,0.8966,0.8864,
2025-10-07,495817671,9630806627,2237,17,12.92,125,13,9,7.37,0.0076,0.0559,0.0058,0.5294,0.5704,
2025-10-07,500635396,9657930100,17000,369,585.09,4417,1115,347,574.7,0.0217,0.2598,0.0656,0.9404,0.9822,
2025-10-07,525368335,9811363528,13923,23,16.12,181,66,15,11.08,0.0017,0.013,0.0047,0.6522,0.6873,
2025-10-08,63563817,1841014603,351,10,9.21,65,43,10,9.21,0.0285,0.1852,0.1225,1.0,1.0,
2025-10-08,63563817,2526158329,14,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-10-08,63563817,2874903000,237,7,7.95,51,17,6,7.45,0.0295,0.2152,0.0717,0.8571,0.9371,
2025-10-08,63563817,4190988309,886,7,8.28,78,18,5,5.52,0.0079,0.088,0.0203,0.7143,0.6667,
2025-10-08,63563817,4190988310,230,7,7.34,61,22,6,6.74,0.0304,0.2652,0.0957,0.8571,0.9183,
2025-10-08,495403620,8878077181,870,658,464.71,853,804,658,464.71,0.7563,0.9805,0.9241,1.0,1.0,
2025-10-08,495403620,9628223555,1442,36,27.66,256,43,33,25.61,0.025,0.1775,0.0298,0.9167,0.9259,
2025-10-08,495817671,9630806627,1742,18,15.62,148,22,17,14.95,0.0103,0.085,0.0126,0.9444,0.9571,
2025-10-08,500635396,9657930100,20806,688,1475.3,9359,2071,677,1462.67,0.0331,0.4498,0.0995,0.984,0.9914,
2025-10-08,525368335,9811363528,10203,24,18.47,213,106,16,13.88,0.0024,0.0209,0.0104,0.6667,0.7515,
2025-10-09,63563817,1841014603,592,26,27.61,122,97,26,27.61,0.0439,0.2061,0.1639,1.0,1.0,
2025-10-09,63563817,2526158329,55,0,0.0,1,0,0,0.0,0.0,0.0182,0.0,,,
2025-10-09,63563817,2874903000,506,14,15.94,111,41,12,14.48,0.0277,0.2194,0.081,0.8571,0.9084,
