序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,x1,x2,x3,x4,S,d_plus,d_minus,基准类别,S_基准等权,类别_基准等权,S_流量优先,类别_流量优先,S_质量优先,类别_质量优先,稳定词,敏感性
1222,268,525368335,9811363528,10.55,14,8,0.8571, 00:01:18,78.0,False,True,False,78.0,0.5714285714285714,0.14290000000000003,0.7535714285714287,10.55,14.0,0.5714285714285714,0.14290000000000003,78.0,2.70805020110221,0.4519851237430572,0.14290000000000003,4.3694478524670215,0.2406254336813376,0.025004049100634685,0.00792311255273841,问题词,0.2406254336813376,问题词,0.2321292528621572,问题词,0.23285630818559386,问题词,True,稳定词
1224,270,525368335,9811363528,263.36,50,167,0.6512, 00:02:43,163.0,False,True,False,163.0,3.34,0.3488,5.2672,263.36,50.0,3.34,0.3488,163.0,3.9318256327243257,1.4678743481123135,0.3488,5.099866427824199,0.45248414814458504,0.017944012759129265,0.014829490872447455,重点词,0.45248414814458504,重点词,0.40668755729446004,重点词,0.45161172973062824,重点词,True,稳定词
1228,295,525368335,9811363528,2.99,4,4,0.6667, 00:00:08,8.0,False,True,False,8.0,1.0,0.33330000000000004,0.7475,2.99,4.0,1.0,0.33330000000000004,8.0,1.6094379124341003,0.6931471805599453,0.33330000000000004,2.1972245773362196,0.24127646252380705,0.024707646831276468,0.00785710911851735,潜力词,0.24127646252380705,潜力词,0.18188415195380875,潜力词,0.2665253161225894,潜力词,True,稳定词
1229,303,525368335,9811363528,1.3,2,2,1.0, 00:01:02,62.0,False,True,False,62.0,1.0,0.0,0.65,1.3,2.0,1.0,0.0,62.0,1.0986122886681098,0.6931471805599453,0.0,4.143134726391533,0.20078629433680567,0.027782243919487967,0.006979727406359135,潜力词,0.20078629433680567,潜力词,0.1458473951762777,潜力词,0.19951016350063036,潜力词,True,稳定词
1230,307,525368335,9811363528,7.98,7,39,0.6667, 00:15:46,946.0,False,True,False,946.0,5.571428571428571,0.33330000000000004,1.1400000000000001,7.98,7.0,5.571428571428571,0.33330000000000004,946.0,2.0794415416798357,1.8827312474337816,0.33330000000000004,6.853299093186078,0.45756273934368435,0.01994045512687271,0.016820395524769455,黄金词,0.45756273934368435,黄金词,0.3399280566359827,黄金词,0.4741020405227959,黄金词,True,稳定词
1231,317,525368335,9811363528,5.17,5,2,1.0, 00:00:02,2.0,False,True,False,2.0,0.4,0.0,1.034,5.17,5.0,0.4,0.0,2.0,1.791759469228055,0.33647223662121295,0.0,1.0986122886681098,0.10112034342533767,0.029069265672210826,0.00327017538598859,潜力词,0.10112034342533767,潜力词,0.11194329872026168,潜力词,0.09130862534159954,潜力词,True,稳定词
1234,363,525368335,9811363528,1.21,1,9,0.0, 00:03:07,187.0,False,True,False,187.0,9.0,1.0,1.21,1.21,1.0,9.0,1.0,187.0,0.6931471805599453,2.302585092994046,1.0,5.236441962829949,0.5550010594818804,0.019092263739730397,0.023811801868832534,黄金词,0.5550010594818804,黄金词,0.3862947397127144,黄金词,0.631058430155751,黄金词,True,稳定词
1236,377,525368335,9811363528,2.08,2,1,1.0, 00:02:00,120.0,False,True,False,120.0,0.5,0.0,1.04,2.08,2.0,0.5,0.0,120.0,1.0986122886681098,0.4054651081081644,0.0,4.795790545596741,0.19132793798168635,0.02853532326950284,0.006751320859494673,潜力词,0.19132793798168635,潜力词,0.1404719610137314,潜力词,0.19011176874161245,潜力词,True,稳定词
1237,378,525368335,9811363528,0.59,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.59,0.59,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1239,396,525368335,9811363528,4.0,8,5,0.75, 00:02:12,132.0,False,True,False,132.0,0.625,0.25,0.5,4.0,8.0,0.625,0.25,132.0,2.1972245773362196,0.4855078157817008,0.25,4.890349128221754,0.26477608239922346,0.02443380211110595,0.008799341596786043,潜力词,0.26477608239922346,潜力词,0.22051166304396408,潜力词,0.273144502885711,潜力词,True,稳定词
1242,432,525368335,9811363528,2.08,3,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.6933333333333334,2.08,3.0,0.0,1.0,95.0,1.3862943611198906,0.0,1.0,4.564348191467836,0.4230646427763418,0.024378386179145818,0.01787658376490486,黄金词,0.4230646427763418,黄金词,0.31767428429769334,黄金词,0.4888502698373344,黄金词,True,稳定词
1243,433,525368335,9811363528,438.82,72,332,0.4746, 00:06:15,375.0,False,True,False,375.0,4.611111111111111,0.5254,6.094722222222222,438.82,72.0,4.611111111111111,0.5254,375.0,4.290459441148391,1.7247487589450947,0.5254,5.929589143389895,0.5491685582296544,0.014889334015625037,0.018137053756170373,重点词,0.5491685582296544,重点词,0.4752918389123841,重点词,0.5648995636177215,重点词,True,稳定词
1244,435,525368335,9811363528,0.7,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.7,0.7,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1247,461,525368335,9811363528,13.69,13,8,1.0, 00:01:41,101.0,False,True,False,101.0,0.6153846153846154,0.0,1.053076923076923,13.69,13.0,0.6153846153846154,0.0,101.0,2.6390573296152584,0.4795730802618863,0.0,4.624972813284271,0.2286863790110517,0.0263992606835044,0.007827103230121675,问题词,0.2286863790110517,问题词,0.2225273793270278,问题词,0.2143408593773978,问题词,True,稳定词
1248,469,525368335,9811363528,124.59,25,119,0.7143, 00:07:18,438.0,False,True,False,438.0,4.76,0.28569999999999995,4.9836,124.59,25.0,4.76,0.28569999999999995,438.0,3.258096538021482,1.7509374747078,0.28569999999999995,6.0844994130751715,0.4585444085231527,0.018807606439953755,0.015927664071622397,重点词,0.4585444085231527,重点词,0.3805873677882281,重点词,0.4591116253079175,重点词,True,稳定词
1249,472,525368335,9811363528,2.19,4,6,0.6667, 00:00:22,22.0,False,True,False,22.0,1.5,0.33330000000000004,0.5475,2.19,4.0,1.5,0.33330000000000004,22.0,1.6094379124341003,0.9162907318741551,0.33330000000000004,3.1354942159291497,0.2818693337814028,0.02363171279766381,0.009275547551068287,潜力词,0.2818693337814028,潜力词,0.20726383339129778,潜力词,0.30526628700628844,潜力词,True,稳定词
1252,493,525368335,9811363528,0.55,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.55,0.55,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1254,501,525368335,9811363528,1.81,3,2,1.0, 00:02:45,165.0,False,True,False,165.0,0.6666666666666666,0.0,0.6033333333333334,1.81,3.0,0.6666666666666666,0.0,165.0,1.3862943611198906,0.5108256237659907,0.0,5.111987788356544,0.21420154553492787,0.02776444235098213,0.007568335657448311,潜力词,0.21420154553492787,潜力词,0.16285180924397671,潜力词,0.21137938885984459,潜力词,True,稳定词
1257,516,525368335,9811363528,7.59,6,4,0.6667, 00:01:27,87.0,False,True,False,87.0,0.6666666666666666,0.33330000000000004,1.265,7.59,6.0,0.6666666666666666,0.33330000000000004,87.0,1.9459101490553132,0.5108256237659907,0.33330000000000004,4.477336814478207,0.2732209730513954,0.024085737294869635,0.009054648436944967,潜力词,0.2732209730513954,潜力词,0.21474166562670796,潜力词,0.2935901806399906,潜力词,True,稳定词
1259,543,525368335,9811363528,1.58,3,3,1.0, 00:00:42,42.0,False,True,False,42.0,1.0,0.0,0.5266666666666667,1.58,3.0,1.0,0.0,42.0,1.3862943611198906,0.6931471805599453,0.0,3.7612001156935624,0.19534496914503607,0.027492791083387653,0.006674386190301855,潜力词,0.19534496914503607,潜力词,0.14875222943452104,潜力词,0.19238177756992916,潜力词,True,稳定词
1260,557,525368335,9811363528,111.75,13,26,0.6, 00:02:49,169.0,False,True,False,169.0,2.0,0.4,8.596153846153847,111.75,13.0,2.0,0.4,169.0,2.6390573296152584,1.0986122886681098,0.4,5.135798437050262,0.38272488252405973,0.020395079242486402,0.01264542192963698,重点词,0.38272488252405973,重点词,0.3065338214402637,重点词,0.4028538883195511,重点词,True,稳定词
1261,560,525368335,9811363528,1.56,3,5,0.0, 00:03:59,239.0,False,True,False,239.0,1.6666666666666667,1.0,0.52,1.56,3.0,1.6666666666666667,1.0,239.0,1.3862943611198906,0.9808292530117262,1.0,5.480638923341991,0.49041272788477136,0.020262303702758878,0.01949988191591398,黄金词,0.49041272788477136,黄金词,0.35116454314310014,黄金词,0.5640016300475624,黄金词,True,稳定词
1262,561,525368335,9811363528,1.12,2,2,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,0.56,1.12,2.0,1.0,0.0,120.0,1.0986122886681098,0.6931471805599453,0.0,4.795790545596741,0.21843657059918795,0.027646402138318527,0.007726801236247917,潜力词,0.21843657059918795,潜力词,0.15874296766226273,潜力词,0.21715322323575523,潜力词,True,稳定词
1265,568,525368335,9811363528,2.89,2,4,0.0, 00:04:22,262.0,False,True,False,262.0,2.0,1.0,1.445,2.89,2.0,2.0,1.0,262.0,1.0986122886681098,1.0986122886681098,1.0,5.572154032177765,0.4925216964929128,0.020394566161220765,0.01979348921036409,黄金词,0.4925216964929128,黄金词,0.3475072888719694,黄金词,0.5678318499774094,黄金词,True,稳定词
1266,572,525368335,9811363528,126.06,22,26,0.9474, 00:00:45,45.0,False,True,False,45.0,1.1818181818181819,0.05259999999999998,5.73,126.06,22.0,1.1818181818181819,0.05259999999999998,45.0,3.1354942159291497,0.7801585575495751,0.05259999999999998,3.828641396489095,0.26268467602489315,0.024459145198007567,0.008714104296035708,问题词,0.26268467602489315,问题词,0.26661298742842404,问题词,0.24399309743041042,问题词,True,稳定词
1267,579,525368335,9811363528,12.94,14,25,0.6154, 00:01:25,85.0,False,True,False,85.0,1.7857142857142858,0.38460000000000005,0.9242857142857143,12.94,14.0,1.7857142857142858,0.38460000000000005,85.0,2.70805020110221,1.0245043165143877,0.38460000000000005,4.454347296253507,0.3608808563883397,0.020817736016409842,0.011754807341889334,重点词,0.3608808563883397,重点词,0.29653043616368363,重点词,0.3789939959052873,重点词,True,稳定词
1268,588,525368335,9811363528,11.97,13,12,1.0, 00:00:15,15.0,False,True,False,15.0,0.9230769230769231,0.0,0.9207692307692308,11.97,13.0,0.9230769230769231,0.0,15.0,2.6390573296152584,0.653926467406664,0.0,2.772588722239781,0.20337594501793171,0.026356399080734203,0.006728716684854216,问题词,0.20337594501793171,问题词,0.20948398443753047,问题词,0.18724616779578515,问题词,True,稳定词
1272,597,525368335,9811363528,0.87,1,1,1.0, 00:00:03,3.0,False,True,False,3.0,1.0,0.0,0.87,0.87,1.0,1.0,0.0,3.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.13962801875520683,0.029254691864219275,0.004747684435731067,潜力词,0.13962801875520683,潜力词,0.09770305952716112,潜力词,0.13983887342209136,潜力词,True,稳定词
1274,609,525368335,9811363528,7.94,8,14,0.5, 00:03:58,238.0,False,True,False,238.0,1.75,0.5,0.9925,7.94,8.0,1.75,0.5,238.0,2.1972245773362196,1.0116009116784799,0.5,5.476463551931511,0.3936616560256189,0.020527568472822937,0.013327404871383487,黄金词,0.3936616560256189,黄金词,0.29691601817026825,黄金词,0.42899273298720525,黄金词,True,稳定词
1276,618,525368335,9811363528,8.11,8,37,0.6667, 00:02:08,128.0,False,True,False,128.0,4.625,0.33330000000000004,1.01375,8.11,8.0,4.625,0.33330000000000004,128.0,2.1972245773362196,1.7272209480904839,0.33330000000000004,4.859812404361672,0.41910383253108335,0.02024954980440846,0.014609605649551391,重点词,0.41910383253108335,重点词,0.3148783988677141,重点词,0.43525572122318107,重点词,True,稳定词
1277,625,525368335,9811363528,33.59,37,30,0.84, 00:01:36,96.0,False,True,False,96.0,0.8108108108108109,0.16000000000000003,0.9078378378378379,33.59,37.0,0.8108108108108109,0.16000000000000003,96.0,3.6375861597263857,0.5937747067467416,0.16000000000000003,4.574710978503383,0.29556539342303106,0.02316310372355431,0.00971873301088703,问题词,0.29556539342303106,问题词,0.31101732185587205,重点词,0.2780275930293296,问题词,False,边界敏感词
1279,640,525368335,9811363528,432.45,35,165,0.3871, 00:05:37,337.0,False,True,False,337.0,4.714285714285714,0.6129,12.355714285714285,432.45,35.0,4.714285714285714,0.6129,337.0,3.58351893845611,1.742969305058623,0.6129,5.823045895483019,0.5450095288114456,0.01533881053092091,0.01837356698514424,重点词,0.5450095288114456,重点词,0.4393184224413258,重点词,0.5799285349177419,重点词,True,稳定词
1280,644,525368335,9811363528,0.97,2,2,1.0, 00:01:04,64.0,False,True,False,64.0,1.0,0.0,0.485,0.97,2.0,1.0,0.0,64.0,1.0986122886681098,0.6931471805599453,0.0,4.174387269895637,0.20162086608110916,0.02777497503514492,0.007014229560934419,潜力词,0.20162086608110916,潜力词,0.1464512581851133,潜力词,0.20034450829750258,潜力词,True,稳定词
1283,653,525368335,9811363528,570.08,73,221,0.597, 00:04:19,259.0,False,True,False,259.0,3.0273972602739727,0.403,7.809315068493151,570.08,73.0,3.0273972602739727,0.403,259.0,4.30406509320417,1.3931203261902905,0.403,5.560681631015528,0.4785145045278485,0.016973887430447292,0.015575220028580278,重点词,0.4785145045278485,重点词,0.43955938988013665,重点词,0.47907259180475187,重点词,True,稳定词
1284,660,525368335,9811363528,2.76,3,4,0.5, 00:00:25,25.0,False,True,False,25.0,1.3333333333333333,0.5,0.9199999999999999,2.76,3.0,1.3333333333333333,0.5,25.0,1.3862943611198906,0.8472978603872036,0.5,3.258096538021482,0.3229002004740232,0.022957339212154395,0.010948060299448384,黄金词,0.3229002004740232,黄金词,0.22862538249864586,潜力词,0.36650368178767173,黄金词,False,边界敏感词
1285,661,525368335,9811363528,2.71,2,2,1.0, 00:00:15,15.0,False,True,False,15.0,1.0,0.0,1.355,2.71,2.0,1.0,0.0,15.0,1.0986122886681098,0.6931471805599453,0.0,2.772588722239781,0.16682271127028309,0.028175259144755188,0.005641384114582687,潜力词,0.16682271127028309,潜力词,0.1217902306209121,潜力词,0.16554211536894864,潜力词,True,稳定词
1288,666,525368335,9811363528,6.06,6,9,0.75, 00:03:30,210.0,False,True,False,210.0,1.5,0.25,1.01,6.06,6.0,1.5,0.25,210.0,1.9459101490553132,0.9162907318741551,0.25,5.351858133476067,0.31129410995928064,0.023256324443954268,0.010511826489936033,潜力词,0.31129410995928064,潜力词,0.23878032217681708,潜力词,0.32143927418344237,黄金词,False,边界敏感词
1289,669,525368335,9811363528,1.5,1,1,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,1.5,1.5,1.0,1.0,0.0,120.0,0.6931471805599453,0.6931471805599453,0.0,4.795790545596741,0.21401869481923805,0.028205532455741852,0.007680222421411457,潜力词,0.21401869481923805,潜力词,0.15108856472007434,潜力词,0.21433632984851855,潜力词,True,稳定词
1291,674,525368335,9811363528,5.07,4,4,1.0, 00:01:02,62.0,False,True,False,62.0,1.0,0.0,1.2675,5.07,4.0,1.0,0.0,62.0,1.6094379124341003,0.6931471805599453,0.0,4.143134726391533,0.20961436398293998,0.027102637980137456,0.007187759953602905,潜力词,0.20961436398293998,潜力词,0.16539349717076715,潜力词,0.20509890330439584,潜力词,True,稳定词
1295,709,525368335,9811363528,1363.47,2319,263,0.9787, 00:01:19,79.0,False,True,False,79.0,0.11341095299698145,0.021299999999999986,0.5879560155239327,1363.47,2319.0,0.11341095299698145,0.021299999999999986,79.0,7.749322464660356,0.10742823415105615,0.021299999999999986,4.382026634673881,0.3999363911251284,0.023643275488593938,0.015758006540365355,重点词,0.3999363911251284,重点词,0.5485604130297198,重点词,0.3346284228808896,重点词,True,稳定词
1296,710,525368335,9811363528,6.56,8,16,0.8571, 00:01:38,98.0,False,True,False,98.0,2.0,0.14290000000000003,0.82,6.56,8.0,2.0,0.14290000000000003,98.0,2.1972245773362196,1.0986122886681098,0.14290000000000003,4.59511985013459,0.30148962457826983,0.023575821465808507,0.01017574801027043,潜力词,0.30148962457826983,潜力词,0.24270678065796433,潜力词,0.29991206349855704,潜力词,True,稳定词
1299,720,525368335,9811363528,30.61,26,23,0.875, 00:01:11,71.0,False,True,False,71.0,0.8846153846153846,0.125,1.1773076923076924,30.61,26.0,0.8846153846153846,0.125,71.0,3.295836866004329,0.6337237600891445,0.125,4.276666119016055,0.2734172776138221,0.023854209900870213,0.00897647704765831,问题词,0.2734172776138221,问题词,0.28092750993072796,重点词,0.257146203181704,问题词,False,边界敏感词
1300,725,525368335,9811363528,6.12,7,2,1.0, 00:01:03,63.0,False,True,False,63.0,0.2857142857142857,0.0,0.8742857142857143,6.12,7.0,0.2857142857142857,0.0,63.0,2.0794415416798357,0.2513144282809061,0.0,4.1588830833596715,0.18061060829717265,0.02796045240629274,0.0061630701696906666,潜力词,0.18061060829717265,潜力词,0.1681346033510231,潜力词,0.17157598504533864,潜力词,True,稳定词
1303,735,525368335,9811363528,23.37,23,24,0.7692, 00:04:21,261.0,False,True,False,261.0,1.0434782608695652,0.2308,1.0160869565217392,23.37,23.0,1.0434782608695652,0.2308,261.0,3.1780538303479458,0.7146533857809089,0.2308,5.568344503761097,0.32667007724427394,0.02237928282884146,0.010857444178997649,重点词,0.32667007724427394,重点词,0.30207576908328354,重点词,0.3223358314915304,重点词,True,稳定词
1304,751,525368335,9811363528,118.97,21,76,0.5294, 00:09:49,589.0,False,True,False,589.0,3.619047619047619,0.4706,5.665238095238095,118.97,21.0,3.619047619047619,0.4706,589.0,3.091042453358316,1.5301885407799598,0.4706,6.380122536899765,0.4788169529586696,0.01771013209900802,0.01627050522130679,重点词,0.4788169529586696,重点词,0.3821603221506671,重点词,0.5016455652143258,重点词,True,稳定词
1305,752,525368335,9811363528,5.46,8,7,1.0, 00:01:14,74.0,False,True,False,74.0,0.875,0.0,0.6825,5.46,8.0,0.875,0.0,74.0,2.1972245773362196,0.6286086594223741,0.0,4.31748811353631,0.22137369004566054,0.026510657251586,0.007537328171794633,潜力词,0.22137369004566054,潜力词,0.196595826537731,潜力词,0.21164471091808074,潜力词,True,稳定词
1307,759,525368335,9811363528,12.71,15,6,0.8, 00:01:22,82.0,False,True,False,82.0,0.4,0.19999999999999996,0.8473333333333334,12.71,15.0,0.4,0.19999999999999996,82.0,2.772588722239781,0.33647223662121295,0.19999999999999996,4.418840607796598,0.2470197206224103,0.024808453821466365,0.008138562854684738,问题词,0.2470197206224103,问题词,0.23888967701801578,问题词,0.24384654185934718,问题词,True,稳定词
