序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,S,d_plus,d_minus,S_基准等权,S_流量优先,S_质量优先,类别_基准等权,类别_流量优先,类别_质量优先,基准类别,稳定词,敏感性
1144,6133,500635396,9657930100,2.08,2,2,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,1.04,2.08,2.0,1.0,0.0,120.0,0.21843657059918795,0.027646402138318527,0.007726801236247917,0.21843657059918795,0.15874296766226273,0.21715322323575523,潜力词,潜力词,潜力词,潜力词,True,稳定词
1145,6180,500635396,9657930100,1896.27,400,1364,0.4804, 00:05:37,337.0,False,True,False,337.0,3.41,0.5196000000000001,4.7406749999999995,1896.27,400.0,3.41,0.5196000000000001,337.0,0.5880657303399188,0.013224234153248715,0.018878543224707854,0.5880657303399188,0.5877090855724807,0.5796609838261876,重点词,重点词,重点词,重点词,True,稳定词
1146,6271,500635396,9657930100,17.47,11,9,1.0, 00:00:53,53.0,False,True,False,53.0,0.8181818181818182,0.0,1.5881818181818181,17.47,11.0,0.8181818181818182,0.0,53.0,0.21845130023809056,0.02633831269596327,0.007361842782495026,0.21845130023809056,0.20898183877332138,0.20530051110525546,问题词,问题词,问题词,问题词,True,稳定词
1147,6434,500635396,9657930100,89.74,49,76,0.7619, 00:01:08,68.0,False,True,False,68.0,1.5510204081632653,0.23809999999999998,1.8314285714285714,89.74,49.0,1.5510204081632653,0.23809999999999998,68.0,0.35134328150024363,0.02092591602413728,0.011334469827620671,0.35134328150024363,0.3540449938213637,0.3380146013883966,重点词,重点词,重点词,重点词,True,稳定词
1148,6452,500635396,9657930100,5.59,5,4,1.0, 00:00:33,33.0,False,True,False,33.0,0.8,0.0,1.1179999999999999,5.59,5.0,0.8,0.0,33.0,0.18510355918620633,0.0273511308261182,0.006212803750407968,0.18510355918620633,0.15690446786107823,0.178786051963915,潜力词,潜力词,潜力词,潜力词,True,稳定词
1149,6660,500635396,9657930100,4349.38,2727,5333,0.7072, 00:03:01,181.0,False,True,False,181.0,1.9556288962229555,0.29279999999999995,1.594932159882655,4349.38,2727.0,1.9556288962229555,0.29279999999999995,181.0,0.5405578173931559,0.015892353479538747,0.01869818713944969,0.5405578173931559,0.6514873478031292,0.486611709384653,重点词,重点词,重点词,重点词,True,稳定词
1150,373,500635396,9700005700,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1151,389,500635396,9700005700,6387.87,4897,24764,0.7273, 00:01:08,68.0,False,True,False,68.0,5.05697365734123,0.27270000000000005,1.3044455789258729,6387.87,4897.0,5.05697365734123,0.27270000000000005,68.0,0.6051066573973432,0.013994612621815929,0.021444355605859052,0.6051066573973432,0.7072675894843824,0.5453247350509114,重点词,重点词,重点词,重点词,True,稳定词
1152,416,500635396,9700005700,2417.24,1207,507,0.6579, 00:03:06,186.0,False,True,False,186.0,0.420049710024855,0.34209999999999996,2.0026843413421704,2417.24,1207.0,0.420049710024855,0.34209999999999996,186.0,0.45934858789570493,0.019110808623399877,0.01623693706918565,0.45934858789570493,0.5701184702562745,0.4197757194444483,重点词,重点词,重点词,重点词,True,稳定词
1153,459,500635396,9700005700,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1154,1191,500635396,9700005700,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1155,1800,500635396,9700005700,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1156,1900,500635396,9700005700,0.8,1,1,1.0, 00:00:13,13.0,False,True,False,13.0,1.0,0.0,0.8,0.8,1.0,1.0,0.0,13.0,0.15973308856622034,0.028769151445645035,0.0054689591525161245,0.15973308856622034,0.11163007131836757,0.1599766973590889,潜力词,潜力词,潜力词,潜力词,True,稳定词
1157,3020,500635396,9700005700,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1158,3371,500635396,9700005700,4326.98,2145,3643,0.6543, 00:01:01,61.0,False,True,False,61.0,1.6983682983682984,0.3457,2.017240093240093,4326.98,2145.0,1.6983682983682984,0.3457,61.0,0.5249511231585398,0.016107610707125315,0.01779965966518411,0.5249511231585398,0.6353933683250463,0.4771879737947566,重点词,重点词,重点词,重点词,True,稳定词
1159,3785,500635396,9700005700,11.91,7,5,1.0, 00:00:09,9.0,False,True,False,9.0,0.7142857142857143,0.0,1.7014285714285715,11.91,7.0,0.7142857142857143,0.0,9.0,0.1589886466970823,0.027559908836256097,0.0052100516738126604,0.1589886466970823,0.15632753187648457,0.14852680602369817,问题词,问题词,问题词,问题词,True,稳定词
1160,3897,500635396,9700005700,12164.19,1125,364,0.7423, 00:04:17,257.0,False,True,False,257.0,0.32355555555555554,0.25770000000000004,10.812613333333333,12164.19,1125.0,0.32355555555555554,0.25770000000000004,257.0,0.4380132283833869,0.020290909911797578,0.015814761852377006,0.4380132283833869,0.5530065915388146,0.39220270182741457,重点词,重点词,重点词,重点词,True,稳定词
1161,4956,500635396,9700005700,0.65,1,0,0.0,0,,False,True,True,50.0,0.0,1.0,0.65,0.65,1.0,0.0,1.0,50.0,0.40661840700302915,0.02558793118618832,0.017534288121209277,0.40661840700302915,0.2970753082417933,0.475359762441171,黄金词,黄金词,黄金词,黄金词,True,稳定词
1162,5120,500635396,9700005700,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1163,5248,500635396,9700005700,1.81,1,1,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,1.81,1.81,1.0,1.0,0.0,120.0,0.21401869481923805,0.028205532455741852,0.007680222421411457,0.21401869481923805,0.15108856472007434,0.21433632984851855,潜力词,潜力词,潜力词,潜力词,True,稳定词
1164,5453,500635396,9700005700,1623.0,2785,3265,0.6667, 00:00:39,39.0,False,True,False,39.0,1.1723518850987433,0.33330000000000004,0.5827648114901257,1623.0,2785.0,1.1723518850987433,0.33330000000000004,39.0,0.5042080820792327,0.01723506092241055,0.017527629431014886,0.5042080820792327,0.631327856353722,0.4531843526413253,重点词,重点词,重点词,重点词,True,稳定词
1165,5963,500635396,9700005700,2.98,2,2,1.0, 00:00:04,4.0,False,True,False,4.0,1.0,0.0,1.49,2.98,2.0,1.0,0.0,4.0,0.1463096898874082,0.02861954221561427,0.004904959441010702,0.1463096898874082,0.10789411181199607,0.14501469736973716,潜力词,潜力词,潜力词,潜力词,True,稳定词
1166,6656,500635396,9700005700,2.09,2,2,1.0, 00:00:02,2.0,False,True,False,2.0,1.0,0.0,1.045,2.09,2.0,1.0,0.0,2.0,0.1413640944448003,0.028845551107537563,0.004749073716456767,0.1413640944448003,0.1047421939272683,0.14007141943068893,潜力词,潜力词,潜力词,潜力词,True,稳定词
1167,232,500635396,9773660250,2235.16,1712,3698,0.6848, 00:03:09,189.0,False,True,False,189.0,2.1600467289719627,0.31520000000000004,1.3055841121495326,2235.16,1712.0,2.1600467289719627,0.31520000000000004,189.0,0.5389587051781529,0.015602135493033891,0.018238944835926186,0.5389587051781529,0.6335722388068302,0.49095781265991634,重点词,重点词,重点词,重点词,True,稳定词
1168,4514,500635396,9773660250,5.52,2,6,0.0, 00:07:18,438.0,False,True,False,438.0,3.0,1.0,2.76,5.52,2.0,3.0,1.0,438.0,0.5166891270043765,0.019519512389150832,0.020867562431174158,0.5166891270043765,0.3624582381327442,0.5928261920492265,黄金词,黄金词,黄金词,黄金词,True,稳定词
1169,6586,500635396,9773660250,4114.5,2439,5984,0.6409, 00:03:31,211.0,False,True,False,211.0,2.4534645346453465,0.3591,1.686961869618696,4114.5,2439.0,2.4534645346453465,0.3591,211.0,0.5721361881745356,0.014466383587642968,0.01934433652426063,0.5721361881745356,0.6672844371167063,0.5248590788330484,重点词,重点词,重点词,重点词,True,稳定词
1170,3457,500635396,9773660250,13.65,5,11,0.25, 00:03:07,187.0,False,True,False,187.0,2.2,0.75,2.73,13.65,5.0,2.2,0.75,187.0,0.4586544751987632,0.01944880861171177,0.01647798438958383,0.4586544751987632,0.3284676856265309,0.5209971756306628,重点词,重点词,重点词,重点词,True,稳定词
1171,4229,500635396,9773660250,65.11,48,251,0.4082, 00:04:14,254.0,False,True,False,254.0,5.229166666666667,0.5918,1.3564583333333333,65.11,48.0,5.229166666666667,0.5918,254.0,0.5562517715863533,0.014840378604553991,0.018602861625625147,0.5562517715863533,0.45940252207968185,0.585240988752371,重点词,重点词,重点词,重点词,True,稳定词
1172,5384,500635396,9773660250,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1173,2,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1174,4,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1175,8,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1176,17,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1177,24,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1178,32,525368335,9811363528,0.8,1,1,1.0, 00:00:03,3.0,False,True,False,3.0,1.0,0.0,0.8,0.8,1.0,1.0,0.0,3.0,0.13962801875520683,0.029254691864219275,0.004747684435731067,0.13962801875520683,0.09770305952716112,0.13983887342209136,潜力词,潜力词,潜力词,潜力词,True,稳定词
1179,33,525368335,9811363528,183.41,75,149,0.7288, 00:01:48,108.0,False,True,False,108.0,1.9866666666666666,0.2712,2.4454666666666665,183.41,75.0,1.9866666666666666,0.2712,108.0,0.40005749808739755,0.019424902198231467,0.012953037581506323,0.40005749808739755,0.40157671881092655,0.38512344908602814,重点词,重点词,重点词,重点词,True,稳定词
1180,41,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1181,47,525368335,9811363528,0.38,1,55,0.0, 00:12:04,724.0,False,True,False,724.0,55.0,1.0,0.38,0.38,1.0,11.082051282051294,1.0,724.0,0.572582526607296,0.01886848820717664,0.02527684833558232,0.572582526607296,0.401257124949547,0.6466817138593499,黄金词,黄金词,黄金词,黄金词,True,稳定词
1182,48,525368335,9811363528,58.58,11,7,1.0, 00:00:43,43.0,False,True,False,43.0,0.6363636363636364,0.0,5.325454545454545,58.58,11.0,0.6363636363636364,0.0,43.0,0.20259292171401316,0.02673819336444127,0.006793228781841364,0.20259292171401316,0.20062686887491035,0.18890964089544143,问题词,问题词,问题词,问题词,True,稳定词
1183,54,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1184,55,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1185,57,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1186,61,525368335,9811363528,6.13,8,11,0.75, 00:00:13,13.0,False,True,False,13.0,1.375,0.25,0.76625,6.13,8.0,1.375,0.25,13.0,0.2590793567381708,0.023842167349768746,0.008336943283194566,0.2590793567381708,0.21579433727935357,0.268072098105383,潜力词,潜力词,潜力词,潜力词,True,稳定词
1187,62,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1188,74,525368335,9811363528,0.73,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.73,0.73,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
1189,83,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1190,90,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1191,91,525368335,9811363528,36.38,6,2,1.0, 00:02:00,120.0,False,True,False,120.0,0.3333333333333333,0.0,6.0633333333333335,36.38,6.0,0.3333333333333333,0.0,120.0,0.19925783731928295,0.027860745235895244,0.0069329081201654685,0.19925783731928295,0.17303607062625292,0.19212205593188814,问题词,问题词,问题词,问题词,True,稳定词
1192,98,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1193,99,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1194,100,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1195,108,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1196,110,525368335,9811363528,1.5,1,1,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,1.5,1.5,1.0,1.0,0.0,120.0,0.21401869481923805,0.028205532455741852,0.007680222421411457,0.21401869481923805,0.15108856472007434,0.21433632984851855,潜力词,潜力词,潜力词,潜力词,True,稳定词
1197,113,525368335,9811363528,1.44,1,1,1.0, 00:00:09,9.0,False,True,False,9.0,1.0,0.0,1.44,1.44,1.0,1.0,0.0,9.0,0.15302863302248787,0.028888469827167657,0.005219495274720695,0.15302863302248787,0.10691018880119407,0.15326193788480943,潜力词,潜力词,潜力词,潜力词,True,稳定词
1198,120,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1199,121,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1200,122,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1201,143,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1202,144,525368335,9811363528,26.87,6,5,1.0, 00:01:13,73.0,False,True,False,73.0,0.8333333333333334,0.0,4.4783333333333335,26.87,6.0,0.8333333333333334,0.0,73.0,0.21193948321737488,0.026898332681185327,0.00723398597754128,0.21193948321737488,0.17990286779224407,0.20460266576521968,问题词,问题词,问题词,问题词,True,稳定词
1203,154,525368335,9811363528,1.48,2,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.74,1.48,2.0,0.0,1.0,95.0,0.41824940034883135,0.024811131651819075,0.01783795485827032,0.41824940034883135,0.3099043206317119,0.48514265371103865,黄金词,黄金词,黄金词,黄金词,True,稳定词
1204,159,525368335,9811363528,1.03,1,1,1.0, 00:00:03,3.0,False,True,False,3.0,1.0,0.0,1.03,1.03,1.0,1.0,0.0,3.0,0.13962801875520683,0.029254691864219275,0.004747684435731067,0.13962801875520683,0.09770305952716112,0.13983887342209136,潜力词,潜力词,潜力词,潜力词,True,稳定词
1205,162,525368335,9811363528,14.99,5,4,1.0, 00:01:02,62.0,False,True,False,62.0,0.8,0.0,2.998,14.99,5.0,0.8,0.0,62.0,0.20177852934465823,0.027188667953415246,0.006872891341767936,0.20177852934465823,0.16729288058778777,0.1957354579017963,问题词,问题词,问题词,问题词,True,稳定词
1206,172,525368335,9811363528,0.95,1,1,1.0, 00:00:03,3.0,False,True,False,3.0,1.0,0.0,0.95,0.95,1.0,1.0,0.0,3.0,0.13962801875520683,0.029254691864219275,0.004747684435731067,0.13962801875520683,0.09770305952716112,0.13983887342209136,潜力词,潜力词,潜力词,潜力词,True,稳定词
1207,173,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1208,178,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1209,181,525368335,9811363528,165.4,49,72,0.6875, 00:02:14,134.0,False,True,False,134.0,1.469387755102041,0.3125,3.3755102040816327,165.4,49.0,1.469387755102041,0.3125,134.0,0.3777502614360853,0.020109339107613856,0.012207812449611452,0.3777502614360853,0.36716405842074595,0.37274274050295747,重点词,重点词,重点词,重点词,True,稳定词
1210,190,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1211,202,525368335,9811363528,6.04,7,6,0.8, 00:01:27,87.0,False,True,False,87.0,0.8571428571428571,0.19999999999999996,0.8628571428571429,6.04,7.0,0.8571428571428571,0.19999999999999996,87.0,0.25170024529167195,0.024658566910109172,0.008294226078204153,0.25170024529167195,0.2074093942891331,0.25622727814630863,潜力词,潜力词,潜力词,潜力词,True,稳定词
1212,206,525368335,9811363528,122.53,26,38,0.8125, 00:01:33,93.0,False,True,False,93.0,1.4615384615384615,0.1875,4.712692307692308,122.53,26.0,1.4615384615384615,0.1875,93.0,0.31929374297159524,0.022243116463333774,0.01043341064901449,0.31929374297159524,0.3040738965020356,0.3091351118736147,重点词,重点词,问题词,重点词,False,边界敏感词
1213,213,525368335,9811363528,1.1,1,1,1.0, 00:00:01,1.0,False,True,False,1.0,1.0,0.0,1.1,1.1,1.0,1.0,0.0,1.0,0.1354663103126751,0.029570784147216124,0.004633532584397842,0.1354663103126751,0.09516320728013836,0.13566748995043118,潜力词,潜力词,潜力词,潜力词,True,稳定词
1214,217,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1215,229,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1216,231,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1217,235,525368335,9811363528,1.29,1,1,1.0, 00:00:02,2.0,False,True,False,2.0,1.0,0.0,1.29,1.29,1.0,1.0,0.0,2.0,0.13721737004141432,0.02938187074738171,0.004672907046176866,0.13721737004141432,0.09614406329892622,0.13742336656649506,潜力词,潜力词,潜力词,潜力词,True,稳定词
1218,247,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
1219,257,525368335,9811363528,3.48,3,16,0.3333, 00:13:14,794.0,False,True,False,794.0,5.333333333333333,0.6667000000000001,1.16,3.48,3.0,5.333333333333333,0.6667000000000001,794.0,0.5024262200403947,0.018802380910258227,0.018985745529572804,0.5024262200403947,0.350212051570394,0.559056136715115,黄金词,黄金词,黄金词,黄金词,True,稳定词
